date,close
2018-01-02,3.631
2018-01-03,3.624
2018-01-04,3.711
2018-01-05,3.621
2018-01-08,3.636
2018-01-09,3.702
2018-01-10,3.789
2018-01-11,3.751
2018-01-12,3.713
2018-01-15,3.705
2018-01-16,3.711
2018-01-17,3.669
2018-01-18,3.613
2018-01-19,3.645
2018-01-22,3.675
2018-01-23,3.686
2018-01-24,3.756
2018-01-25,3.676
2018-01-26,3.665
2018-01-29,3.686
2018-01-30,3.686
2018-01-31,3.646
2018-02-01,3.624
2018-02-02,3.589
2018-02-05,3.58
2018-02-06,3.437
2018-02-07,3.509
2018-02-08,3.51
2018-02-09,3.508
2018-02-12,3.501
2018-02-13,3.606
2018-02-14,3.627
2018-02-15,3.549
2018-02-16,3.635
2018-02-19,3.709
2018-02-20,3.749
2018-02-21,3.693
2018-02-22,3.756
2018-02-23,3.726
2018-02-26,3.807
2018-02-27,3.823
2018-02-28,3.856
2018-03-01,3.852
2018-03-02,3.711
2018-03-05,3.765
2018-03-06,3.753
2018-03-07,3.735
2018-03-08,3.676
2018-03-09,3.675
2018-03-12,3.701
2018-03-13,3.739
2018-03-14,3.736
2018-03-15,3.804
2018-03-16,3.93
2018-03-19,3.938
2018-03-20,3.912
2018-03-21,3.927
2018-03-22,4.005
2018-03-23,3.98
2018-03-26,3.856
2018-03-27,3.897
2018-03-28,3.776
2018-03-29,3.834
2018-04-03,3.914
2018-04-04,3.985
2018-04-05,3.945
2018-04-06,3.876
2018-04-09,3.92
2018-04-10,3.904
2018-04-11,3.926
2018-04-12,3.907
2018-04-13,3.867
2018-04-16,3.898
2018-04-17,3.84
2018-04-18,3.849
2018-04-19,3.842
2018-04-20,3.81
2018-04-23,3.855
2018-04-24,3.838
2018-04-25,3.927
2018-04-26,3.995
2018-04-27,4.01
2018-04-30,3.989
2018-05-02,4.057
2018-05-03,3.992
2018-05-04,4.034
2018-05-07,4.117
2018-05-08,4.098
2018-05-09,4.046
2018-05-10,3.898
2018-05-11,4.081
2018-05-14,4.076
2018-05-15,3.887
2018-05-16,3.913
2018-05-17,3.866
2018-05-18,3.878
2018-05-22,3.858
2018-05-23,3.881
2018-05-24,3.914
2018-05-25,3.894
2018-05-28,3.875
2018-05-29,3.935
2018-05-30,3.966
2018-05-31,3.918
2018-06-01,3.867
2018-06-04,3.944
2018-06-05,3.902
2018-06-06,3.921
2018-06-07,3.841
2018-06-08,3.912
2018-06-11,3.859
2018-06-12,3.868
2018-06-13,3.888
2018-06-14,3.821
2018-06-15,3.808
2018-06-18,3.836
2018-06-19,3.813
2018-06-20,3.871
2018-06-21,3.795
2018-06-22,3.774
2018-06-25,3.835
2018-06-26,3.856
2018-06-27,3.888
2018-06-28,3.951
2018-06-29,3.884
2018-07-02,3.761
2018-07-03,3.715
2018-07-04,3.739
2018-07-05,3.679
2018-07-06,3.68
2018-07-09,3.674
2018-07-10,3.656
2018-07-11,3.622
2018-07-12,3.543
2018-07-13,3.58
2018-07-16,3.51
2018-07-17,3.651
2018-07-18,3.677
2018-07-19,3.629
2018-07-20,3.651
2018-07-23,3.642
2018-07-24,3.651
2018-07-25,3.649
2018-07-26,3.729
2018-07-27,3.705
2018-07-30,3.663
2018-07-31,3.651
2018-08-01,3.599
2018-08-02,3.645
2018-08-03,3.592
2018-08-06,3.642
2018-08-07,3.609
2018-08-08,3.561
2018-08-09,3.555
2018-08-10,3.544
2018-08-13,3.48
2018-08-14,3.425
2018-08-15,3.442
2018-08-16,3.336
2018-08-17,3.405
2018-08-20,3.367
2018-08-21,3.337
2018-08-22,3.291
2018-08-23,3.315
2018-08-24,3.345
2018-08-27,3.401
2018-08-28,3.423
2018-08-29,3.389
2018-08-30,3.371
2018-08-31,3.325
2018-09-03,3.354
2018-09-04,3.35
2018-09-05,3.356
2018-09-06,3.336
2018-09-07,3.414
2018-09-10,3.432
2018-09-11,3.375
2018-09-12,3.361
2018-09-13,3.362
2018-09-14,3.36
2018-09-17,3.344
2018-09-18,3.387
2018-09-19,3.424
2018-09-20,3.431
2018-09-21,3.526
2018-09-24,3.475
2018-09-25,3.478
2018-10-01,16.404
2018-10-05,15.998
2018-10-08,16.01
2018-10-09,15.65
2018-10-10,15.778
2018-10-11,15.331
2018-10-12,15.104
2018-10-15,14.848
2018-10-16,14.672
2018-10-17,15.122
2018-10-18,14.878
2018-10-19,14.865
2018-10-22,15.059
2018-10-23,14.646
2018-10-24,14.555
2018-10-25,14.155
2018-10-26,14.193
2018-10-29,13.78
2018-10-30,13.859
2018-10-31,13.884
2018-11-01,14.266
2018-11-02,13.842
2018-11-05,14.136
2018-11-06,13.947
2018-11-07,13.908
2018-11-08,14.158
2018-11-09,14.361
2018-11-12,14.021
2018-11-13,14.218
2018-11-14,14.126
2018-11-15,13.788
2018-11-16,14.25
2018-11-19,14.345
2018-11-20,14.299
2018-11-21,14.288
2018-11-22,14.377
2018-11-23,14.354
2018-11-26,14.607
2018-11-27,14.734
2018-11-28,14.744
2018-11-29,14.988
2018-11-30,15.35
2018-12-03,15.483
2018-12-04,15.214
2018-12-05,15.046
2018-12-06,14.684
2018-12-07,14.775
2018-12-10,14.53
2018-12-11,13.996
2018-12-12,14.787
2018-12-13,14.335
2018-12-14,14.006
2018-12-17,14.112
2018-12-18,13.907
2018-12-19,13.924
2018-12-20,13.42
2018-12-21,13.077
2018-12-27,13.602
2018-12-28,13.247
2019-01-02,13.328
2019-01-03,13.788
2019-01-04,13.641
2019-01-07,13.968
2019-01-08,13.777
2019-01-09,13.975
2019-01-10,14.068
2019-01-11,13.884
2019-01-14,13.891
2019-01-15,14.058
2019-01-16,14.005
2019-01-17,13.919
2019-01-18,14.002
2019-01-21,14.425
2019-01-22,14.554
2019-01-23,14.257
2019-01-24,14.632
2019-01-25,14.517
2019-01-28,14.097
2019-01-29,14.243
2019-01-30,13.993
2019-01-31,13.723
2019-02-01,13.732
2019-02-04,14.096
2019-02-05,13.948
2019-02-06,14.626
2019-02-07,14.338
2019-02-08,14.063
2019-02-11,14.044
2019-02-12,14.538
2019-02-13,14.581
2019-02-14,14.685
2019-02-15,14.794
2019-02-18,15.081
2019-02-19,15.083
2019-02-20,14.987
2019-02-21,14.806
2019-02-22,14.637
2019-02-25,14.895
2019-02-26,14.797
2019-02-27,14.999
2019-02-28,14.736
2019-03-01,14.459
2019-03-04,14.489
2019-03-05,14.364
2019-03-06,14.489
2019-03-07,14.744
2019-03-08,14.482
2019-03-11,14.751
2019-03-12,14.872
2019-03-13,14.602
2019-03-14,14.416
2019-03-15,14.449
2019-03-18,14.789
2019-03-19,14.915
2019-03-20,14.84
2019-03-21,14.812
2019-03-22,14.83
2019-03-25,14.737
2019-03-26,15.278
2019-03-27,15.112
2019-03-28,14.668
2019-03-29,14.678
2019-04-01,14.976
2019-04-02,15.119
2019-04-03,15.088
2019-04-04,14.972
2019-04-05,14.945
2019-04-08,14.808
2019-04-09,14.678
2019-04-10,14.952
2019-04-11,14.83
2019-04-12,14.663
2019-04-15,15.075
2019-04-16,14.975
2019-04-17,14.772
2019-04-18,14.736
2019-04-23,15.21
2019-04-24,14.94
2019-04-25,15.247
2019-04-26,15.253
2019-04-29,15.168
2019-04-30,15.202
2019-05-02,15.129
2019-05-03,15.231
2019-05-06,15.261
2019-05-07,15.3
2019-05-08,15.043
2019-05-09,14.647
2019-05-10,14.573
2019-05-13,14.804
2019-05-14,14.636
2019-05-15,15.787
2019-05-16,15.829
2019-05-17,16.006
2019-05-20,15.835
2019-05-21,15.677
2019-05-22,15.103
2019-05-23,15.523
2019-05-24,15.83
2019-05-27,15.53
2019-05-28,15.897
2019-05-29,15.584
2019-05-30,15.504
2019-05-31,15.453
2019-06-03,15.463
2019-06-04,15.264
2019-06-05,15.63
2019-06-06,15.559
2019-06-07,15.483
2019-06-11,15.529
2019-06-12,15.447
2019-06-13,15.365
2019-06-14,15.42
2019-06-17,15.498
2019-06-18,15.194
2019-06-19,15.55
2019-06-20,15.727
2019-06-21,16.389
2019-06-24,16.182
2019-06-25,15.875
2019-06-26,15.894
2019-06-27,15.959
2019-06-28,16.215
2019-07-01,16.419
2019-07-02,16.688
2019-07-03,16.812
2019-07-04,16.912
2019-07-05,16.768
2019-07-08,16.613
2019-07-09,16.665
2019-07-10,16.263
2019-07-11,16.627
2019-07-12,16.697
2019-07-15,16.726
2019-07-16,16.909
2019-07-17,17.056
2019-07-18,16.519
2019-07-19,16.827
2019-07-22,17.232
2019-07-23,17.495
2019-07-24,17.067
2019-07-25,16.939
2019-07-26,16.73
2019-07-29,16.79
2019-07-30,17.014
2019-07-31,16.455
2019-08-01,16.602
2019-08-02,16.56
2019-08-05,16.425
2019-08-06,16.561
2019-08-07,17.49
2019-08-08,17.378
2019-08-09,17.152
2019-08-12,17.493
2019-08-13,17.623
2019-08-14,17.665
2019-08-15,17.466
2019-08-16,17.557
2019-08-19,17.409
2019-08-20,17.611
2019-08-21,17.478
2019-08-22,17.652
2019-08-23,17.56
2019-08-26,17.36
2019-08-27,17.364
2019-08-28,17.267
2019-08-29,17.492
2019-08-30,17.86
2019-09-02,17.467
2019-09-03,18.072
2019-09-04,18.064
2019-09-05,18.133
2019-09-06,18.038
2019-09-09,17.922
2019-09-10,17.554
2019-09-11,17.69
2019-09-12,18.253
2019-09-13,18.275
2019-09-16,18.216
2019-09-17,18.998
2019-09-18,18.302
2019-09-19,18.828
2019-09-20,19.022
2019-09-23,19.0
2019-09-24,19.09
2019-09-25,19.238
2019-09-26,19.114
2019-09-27,19.029
2019-09-30,18.962
2019-10-01,19.514
2019-10-02,19.59
2019-10-04,18.888
2019-10-07,18.525
2019-10-08,18.727
2019-10-09,18.994
2019-10-10,18.79
2019-10-11,18.754
2019-10-14,18.509
2019-10-15,19.066
2019-10-16,19.205
2019-10-17,18.854
2019-10-18,18.92
2019-10-21,18.918
