date,close
2021-11-19,2.0
2021-11-22,2.076
2021-11-23,2.0
2021-11-24,1.865
2021-11-25,1.8
2021-11-26,1.54
2021-11-29,1.759
2021-11-30,1.8
2021-12-01,1.51
2021-12-02,1.687
2021-12-03,1.645
2021-12-06,1.601
2021-12-07,1.601
2021-12-08,1.724
2021-12-09,1.724
2021-12-10,1.745
2021-12-13,1.544
2021-12-14,1.45
2021-12-15,1.29
2021-12-16,1.475
2021-12-17,1.475
2021-12-20,1.625
2021-12-21,1.575
2021-12-22,1.575
2021-12-23,1.46
2021-12-27,1.46
2021-12-28,1.575
2021-12-29,1.685
2021-12-30,1.685
2022-01-03,1.84
2022-01-04,1.762
2022-01-05,1.785
2022-01-06,1.898
2022-01-07,1.725
2022-01-10,1.62
2022-01-11,1.626
2022-01-12,1.647
2022-01-13,1.647
2022-01-14,1.647
2022-01-17,1.59
2022-01-18,1.477
2022-01-19,1.411
2022-01-20,1.477
2022-01-21,1.389
2022-01-24,1.389
2022-01-25,1.253
2022-01-26,1.316
2022-01-27,1.316
2022-01-28,1.279
2022-01-31,1.38
2022-02-01,1.44
2022-02-02,1.44
2022-02-03,1.338
2022-02-04,1.34
2022-02-07,1.34
2022-02-08,1.24
2022-02-09,1.271
2022-02-10,1.2
2022-02-11,1.2
2022-02-14,1.083
2022-02-15,1.153
2022-02-16,1.122
2022-02-17,1.081
2022-02-18,0.997
2022-02-21,0.9535
2022-02-22,0.9535
2022-02-23,0.9535
2022-02-24,0.845
2022-02-25,0.954
2022-02-28,0.954
2022-03-01,0.954
2022-03-02,0.9395
2022-03-03,0.9395
2022-03-04,0.9395
2022-03-07,0.8
2022-03-08,0.7505
2022-03-09,0.808
2022-03-10,0.808
2022-03-11,0.808
2022-03-14,0.76
2022-03-15,0.68
2022-03-16,0.68
2022-03-17,0.79
2022-03-18,0.79
2022-03-21,0.79
2022-03-22,0.79
2022-03-23,0.742
2022-03-24,0.742
2022-03-25,0.742
2022-03-28,0.742
2022-03-29,0.742
2022-03-30,0.75
2022-03-31,0.8
2022-04-01,0.8
2022-04-04,0.71
2022-04-05,0.71
2022-04-06,0.71
2022-04-07,0.71
2022-04-08,0.71
2022-04-11,0.776
2022-04-12,0.776
2022-04-13,0.776
2022-04-14,0.776
2022-04-19,0.776
2022-04-20,0.776
2022-04-21,0.776
2022-04-22,0.776
2022-04-25,0.83
2022-04-26,0.83
2022-04-27,0.83
2022-04-28,0.83
2022-04-29,0.83
2022-05-02,0.83
