date,close
2018-01-02,7.541
2018-01-03,7.364
2018-01-04,7.397
2018-01-05,7.621
2018-01-08,7.787
2018-01-09,7.648
2018-01-10,7.945
2018-01-11,7.818
2018-01-12,7.793
2018-01-15,7.716
2018-01-16,8.205
2018-01-17,8.216
2018-01-18,7.976
2018-01-19,7.899
2018-01-22,7.952
2018-01-23,8.159
2018-01-24,8.346
2018-01-25,8.181
2018-01-26,8.521
2018-01-29,8.713
2018-01-30,8.475
2018-01-31,8.294
2018-02-01,7.213
2018-02-02,7.694
2018-02-05,7.351
2018-02-06,8.107
2018-02-07,8.122
2018-02-08,7.62
2018-02-09,7.65
2018-02-12,8.133
2018-02-13,7.511
2018-02-14,7.613
2018-02-15,8.125
2018-02-16,8.232
2018-02-19,7.844
2018-02-20,8.345
2018-02-21,8.623
2018-02-22,8.74
2018-02-23,8.186
2018-02-26,7.989
2018-02-27,8.002
2018-02-28,7.908
2018-03-01,7.971
2018-03-02,8.02
2018-03-05,7.937
2018-03-06,8.303
2018-03-07,7.902
2018-03-08,7.788
2018-03-09,7.866
2018-03-12,8.092
2018-03-13,8.28
2018-03-14,7.988
2018-03-15,8.181
2018-03-16,8.049
2018-03-19,8.067
2018-03-20,8.076
2018-03-21,8.117
2018-03-22,7.833
2018-03-23,7.835
2018-03-26,8.101
2018-03-27,8.499
2018-03-28,8.068
2018-03-29,8.068
2018-04-03,8.03
2018-04-04,8.412
2018-04-05,8.199
2018-04-06,8.2
2018-04-09,7.698
2018-04-10,7.769
2018-04-11,7.727
2018-04-12,7.799
2018-04-13,8.168
2018-04-16,8.894
2018-04-17,8.478
2018-04-18,8.235
2018-04-19,8.55
2018-04-20,8.65
2018-04-23,8.965
2018-04-24,8.803
2018-04-25,8.565
2018-04-26,9.049
2018-04-27,9.345
2018-04-30,9.173
2018-05-02,9.018
2018-05-03,9.098
2018-05-04,9.691
2018-05-07,9.445
2018-05-08,9.495
2018-05-09,9.885
2018-05-10,9.823
2018-05-11,9.569
2018-05-14,10.31
2018-05-15,10.207
2018-05-16,9.668
2018-05-17,9.67
2018-05-18,9.396
2018-05-21,9.4
2018-05-22,9.355
2018-05-23,9.361
2018-05-24,9.82
2018-05-25,10.192
2018-05-28,9.699
2018-05-29,9.614
2018-05-30,9.632
2018-05-31,9.632
2018-06-01,9.458
2018-06-04,9.907
2018-06-05,9.413
2018-06-06,9.588
2018-06-07,9.431
2018-06-08,10.04
2018-06-11,9.497
2018-06-12,9.465
2018-06-13,9.372
2018-06-14,9.429
2018-06-15,9.524
2018-06-18,10.214
2018-06-19,9.85
2018-06-20,9.425
2018-06-21,9.407
2018-06-22,9.52
2018-06-25,9.363
2018-06-26,9.619
2018-06-27,10.289
2018-06-28,10.392
2018-06-29,10.439
2018-07-02,11.293
2018-07-03,10.777
2018-07-04,10.704
2018-07-05,11.659
2018-07-06,12.033
2018-07-09,12.041
2018-07-10,12.392
2018-07-11,12.171
2018-07-12,11.378
2018-07-13,11.827
2018-07-16,11.734
2018-07-17,11.869
2018-07-18,11.781
2018-07-19,11.643
2018-07-20,12.226
2018-07-23,11.656
2018-07-24,11.754
2018-07-25,11.647
2018-07-26,11.841
2018-07-27,11.649
2018-07-30,11.783
2018-07-31,11.663
2018-08-01,11.653
2018-08-02,11.746
2018-08-03,11.762
2018-08-06,11.948
2018-08-07,12.045
2018-08-08,11.785
2018-08-09,11.776
2018-08-10,12.355
2018-08-13,11.606
2018-08-14,12.008
2018-08-15,12.091
2018-08-16,11.996
2018-08-17,10.93
2018-08-20,10.884
2018-08-21,10.923
2018-08-22,10.891
2018-08-23,11.488
2018-08-24,11.556
2018-08-27,11.822
2018-08-28,11.653
2018-08-29,12.055
2018-08-30,11.8
2018-08-31,11.545
2018-09-03,11.514
2018-09-04,11.651
2018-09-05,11.342
2018-09-06,11.402
2018-09-07,11.492
2018-09-10,11.852
2018-09-11,11.495
2018-09-12,11.481
2018-09-13,11.313
2018-09-14,11.418
2018-09-17,10.918
2018-09-18,11.23
2018-09-19,11.124
2018-09-20,11.136
2018-09-21,11.183
2018-09-24,11.759
2018-09-25,11.826
2018-09-26,11.905
2018-09-27,11.657
2018-09-28,11.651
2018-10-01,11.705
2018-10-02,11.763
2018-10-04,12.161
2018-10-05,12.897
2018-10-08,12.842
2018-10-09,12.383
2018-10-10,11.557
2018-10-11,11.81
2018-10-12,12.202
2018-10-15,11.825
2018-10-16,12.532
2018-10-17,11.803
2018-10-18,11.657
2018-10-19,11.8
2018-10-22,11.87
2018-10-23,11.745
2018-10-24,11.873
2018-10-25,11.163
2018-10-26,11.22
2018-10-29,11.294
2018-10-30,11.047
2018-10-31,11.242
2018-11-01,11.385
2018-11-02,11.138
2018-11-05,11.204
2018-11-06,11.393
2018-11-07,11.41
2018-11-08,11.513
2018-11-09,11.856
2018-11-12,11.664
2018-11-13,11.255
2018-11-14,11.326
2018-11-15,11.131
2018-11-16,11.249
2018-11-19,11.082
2018-11-20,10.771
2018-11-21,10.119
2018-11-22,9.736
2018-11-23,9.908
2018-11-26,9.689
2018-11-27,10.291
2018-11-28,9.717
2018-11-29,9.701
2018-11-30,9.642
