date,close
2018-01-02,4.516
2018-01-03,4.521
2018-01-04,4.525
2018-01-05,4.579
2018-01-08,4.578
2018-01-09,4.282
2018-01-10,4.092
2018-01-11,4.122
2018-01-12,4.101
2018-01-15,4.121
2018-01-16,4.098
2018-01-17,4.156
2018-01-18,4.171
2018-01-19,4.133
2018-01-22,4.201
2018-01-23,4.184
2018-01-24,4.23
2018-01-25,4.193
2018-01-26,4.202
2018-01-29,4.236
2018-01-30,4.212
2018-01-31,4.335
2018-02-01,3.986
2018-02-02,3.727
2018-02-05,3.733
2018-02-06,3.738
2018-02-07,3.738
2018-02-08,3.725
2018-02-09,3.724
2018-02-12,3.732
2018-02-13,3.749
2018-02-14,3.737
2018-02-15,3.72
2018-02-16,3.745
2018-02-19,3.703
2018-02-20,3.713
2018-02-21,4.063
2018-02-22,3.787
2018-02-23,4.179
2018-02-26,3.925
2018-02-27,3.89
2018-02-28,4.163
2018-03-01,4.189
2018-03-02,4.201
2018-03-05,3.925
2018-03-06,3.827
2018-03-07,3.802
2018-03-08,3.893
2018-03-09,3.782
2018-03-12,3.767
2018-03-13,3.971
2018-03-14,3.773
2018-03-15,3.803
2018-03-16,3.95
2018-03-19,3.808
2018-03-20,3.797
2018-03-21,3.793
2018-03-22,3.783
2018-03-23,3.801
2018-03-26,3.795
2018-03-27,3.782
2018-03-28,3.811
2018-03-29,3.791
2018-04-03,3.714
2018-04-04,3.694
2018-04-05,4.104
2018-04-06,4.099
2018-04-09,3.792
2018-04-10,3.805
2018-04-11,3.773
2018-04-12,3.814
2018-04-13,3.769
2018-04-16,3.813
2018-04-17,3.786
2018-04-18,3.83
2018-04-19,3.816
2018-04-20,3.797
2018-04-23,3.795
2018-04-24,3.796
2018-04-25,3.811
2018-04-26,3.815
2018-04-27,3.805
2018-04-30,3.804
2018-05-02,3.787
2018-05-03,3.787
2018-05-04,3.805
2018-05-07,3.795
2018-05-08,3.807
2018-05-09,3.823
2018-05-10,4.159
2018-05-11,3.822
2018-05-14,3.762
2018-05-15,3.807
2018-05-16,3.755
2018-05-17,3.493
2018-05-18,3.509
2018-05-22,3.509
2018-05-23,3.512
2018-05-24,3.484
2018-05-25,3.503
2018-05-28,3.499
2018-05-29,3.477
2018-05-30,3.49
2018-05-31,3.507
2018-06-01,3.489
2018-06-04,3.492
2018-06-05,3.482
2018-06-06,3.46
2018-06-07,3.475
2018-06-08,3.68
2018-06-11,3.82
2018-06-12,3.891
2018-06-13,4.254
2018-06-14,4.02
2018-06-15,3.982
2018-06-18,3.996
2018-06-19,4.1
2018-06-20,4.105
2018-06-21,4.13
2018-06-22,4.091
2018-06-25,4.011
2018-06-26,4.011
2018-06-27,4.021
2018-06-28,3.856
2018-06-29,3.856
2018-07-02,3.831
