date,close
2020-01-20,7.2559
2020-01-23,6.8373
2020-01-27,6.5898
2020-01-29,6.6122
2020-02-03,6.4429
2020-02-06,6.9545
2020-02-12,6.9582
2020-02-24,6.3256
2020-02-25,6.2847
2020-02-26,6.2829
2020-02-27,6.0373
2020-02-28,5.2856
2020-03-02,4.7684
2020-03-03,4.9675
2020-03-04,4.8373
2020-03-05,4.5507
2020-03-06,4.4475
2020-03-09,4.4307
2020-03-10,4.547
2020-03-11,4.3219
2020-03-12,3.7666
2020-03-13,4.0317
2020-03-16,2.6977
2020-03-17,2.5349
2020-03-18,2.24
2020-03-19,2.0884
2020-03-20,2.1256
2020-03-23,2.1377
2020-03-24,2.1768
2020-03-25,2.4186
2020-03-26,2.3954
2020-03-27,2.2326
2020-03-30,2.2326
2020-03-31,2.3163
2020-04-01,2.2521
2020-04-02,2.254
2020-04-03,2.1293
2020-04-06,2.333
2020-04-07,2.6158
2020-04-08,2.6996
2020-04-09,2.6958
2020-04-14,2.7126
2020-04-15,2.4186
2020-04-16,2.4633
2020-04-17,2.5861
2020-04-20,2.4186
2020-04-21,2.4326
2020-04-23,2.4819
2020-04-24,2.293
2020-04-27,2.4326
2020-04-28,2.3349
2020-04-29,2.4744
2020-04-30,2.3721
2020-05-04,2.2242
2020-05-06,2.1089
2020-05-07,2.0363
2020-05-08,2.0465
2020-05-11,1.9712
2020-05-12,1.9256
2020-05-13,1.8191
2020-05-14,1.7749
2020-05-15,1.7791
2020-05-18,1.987
2020-05-19,2.1293
2020-05-20,2.0707
2020-05-21,2.1423
2020-05-22,2.0037
2020-05-25,2.3256
2020-05-26,2.4428
2020-05-27,2.5935
2020-05-28,2.5563
2020-05-29,2.3665
2020-06-02,2.6205
2020-06-03,2.9163
2020-06-04,2.9572
2020-06-05,3.4233
2020-06-08,3.4558
2020-06-09,3.2531
2020-06-10,3.014
2020-06-11,2.7331
2020-06-12,2.8707
2020-06-15,2.7517
2020-06-16,2.9135
2020-06-17,2.8149
2020-06-18,2.7479
2020-06-19,2.7935
2020-06-22,2.707
2020-06-23,2.6186
2020-06-24,2.3647
2020-06-25,2.3349
2020-06-26,2.2865
2020-06-29,2.3284
2020-06-30,2.2754
2020-07-01,2.267
2020-07-02,2.566
2020-07-03,2.532
2020-07-06,2.518
2020-07-07,2.471
2020-07-08,2.367
2020-07-09,2.324
2020-07-10,2.386
2020-07-13,2.377
2020-07-14,2.277
2020-07-15,2.528
2020-07-16,2.477
2020-07-17,2.407
2020-07-20,2.34
2020-07-21,2.395
2020-07-22,2.356
2020-07-23,2.301
2020-07-24,2.185
2020-07-27,2.053
2020-07-28,2.098
