date,close
2018-01-02,7.7839
2018-01-03,7.9747
2018-01-04,7.7267
2018-01-05,8.0129
2018-01-08,8.051
2018-01-09,7.9557
2018-01-10,7.9175
2018-01-11,7.6313
2018-01-12,7.6886
2018-01-15,7.6886
2018-01-16,7.5932
2018-01-17,7.5932
2018-01-18,7.5932
2018-01-19,7.6122
2018-01-22,7.5359
2018-01-23,7.4978
2018-01-24,7.4596
2018-01-25,7.555
2018-01-26,7.5169
2018-01-29,7.5169
2018-01-30,7.5359
2018-01-31,7.4787
2018-02-01,7.4978
2018-02-02,7.5359
2018-02-05,7.4787
2018-02-06,7.3451
2018-02-07,7.3642
2018-02-08,7.3261
2018-02-09,7.307
2018-02-12,7.2688
2018-02-13,7.3833
2018-02-14,7.3833
2018-02-15,7.5741
2018-02-16,7.6122
2018-02-19,7.6313
2018-02-20,7.6122
2018-02-21,7.6695
2018-02-22,7.6504
2018-02-23,7.6695
2018-02-26,7.7267
2018-02-27,7.6122
2018-02-28,7.6695
2018-03-01,7.4787
2018-03-02,7.4596
2018-03-05,7.5169
2018-03-06,7.5741
2018-03-07,7.4787
2018-03-08,7.5741
2018-03-09,7.4596
2018-03-12,7.4596
2018-03-13,7.4596
2018-03-14,7.555
2018-03-15,7.555
2018-03-16,7.4978
2018-03-19,7.4978
2018-03-20,7.6695
2018-03-21,7.5741
2018-03-22,7.5932
2018-03-23,7.5741
2018-03-26,7.6122
2018-03-27,7.6504
2018-03-28,7.555
2018-03-29,7.555
2018-04-03,7.555
2018-04-04,7.4596
2018-04-05,7.555
2018-04-06,8.2418
2018-04-09,8.1846
2018-04-10,8.1464
2018-04-11,8.528
2018-04-12,8.6997
2018-04-13,8.6997
2018-04-16,8.6806
2018-04-17,8.7569
2018-04-18,8.7569
2018-04-19,8.6616
2018-04-20,8.6806
2018-04-23,8.7188
2018-04-24,8.7951
2018-04-25,8.7569
2018-04-26,8.5852
2018-04-27,8.4898
2018-04-30,8.6425
2018-05-02,8.7569
2018-05-03,8.776
2018-05-04,9.1576
2018-05-07,9.2911
2018-05-08,9.5201
2018-05-09,9.6822
2018-05-10,9.6345
2018-05-11,9.6345
2018-05-14,9.5868
2018-05-15,9.6822
2018-05-16,9.8472
2018-05-17,9.9927
2018-05-18,9.9442
2018-05-21,9.9442
2018-05-22,9.9442
2018-05-23,9.9442
2018-05-24,10.0412
2018-05-25,9.8472
2018-05-28,9.8472
2018-05-29,9.8957
2018-05-30,9.9442
2018-05-31,9.9442
2018-06-01,9.9927
2018-06-04,9.9442
2018-06-05,9.9442
2018-06-06,10.0897
2018-06-07,9.9442
2018-06-08,9.9442
2018-06-11,10.0897
2018-06-12,10.1867
2018-06-13,10.2837
2018-06-14,10.3808
2018-06-15,10.4293
2018-06-18,10.7203
2018-06-19,10.7688
2018-06-20,10.9629
2018-06-21,10.8173
2018-06-22,11.0599
2018-06-25,10.8658
2018-06-26,11.0599
2018-06-27,11.0114
2018-06-28,11.1569
2018-06-29,11.1569
2018-07-02,11.1569
2018-07-03,11.0114
2018-07-04,10.8658
2018-07-05,10.7203
2018-07-06,10.5505
2018-07-09,10.7446
2018-07-10,10.8173
2018-07-11,10.9629
2018-07-12,11.0599
2018-07-13,11.0599
2018-07-16,10.9629
2018-07-17,11.1084
2018-07-18,11.0599
2018-07-19,10.9629
2018-07-20,11.0599
2018-07-23,11.0599
2018-07-24,11.0599
2018-07-25,11.0599
2018-07-26,11.0599
2018-07-27,10.9629
2018-07-30,10.8658
2018-07-31,10.8658
2018-08-01,10.8658
2018-08-02,10.8658
2018-08-03,10.8658
2018-08-06,10.7203
2018-08-07,10.4778
2018-08-08,10.5263
2018-08-09,11.0599
2018-08-10,10.6718
2018-08-13,10.5263
2018-08-14,10.7688
2018-08-15,10.4778
2018-08-16,10.7688
2018-08-17,10.6718
2018-08-20,10.7203
2018-08-21,10.8173
2018-08-22,10.8658
2018-08-23,10.9143
2018-08-24,10.7688
2018-08-27,10.5748
2018-08-28,10.2837
2018-08-29,10.1867
2018-08-30,10.1867
2018-08-31,10.6233
2018-09-03,10.6233
2018-09-04,10.6718
2018-09-05,11.1569
2018-09-06,11.0599
2018-09-07,11.0599
2018-09-10,11.0114
2018-09-11,11.0114
2018-09-12,10.8658
2018-09-13,11.0599
2018-09-14,10.9143
2018-09-17,10.7688
2018-09-18,10.8173
2018-09-19,10.8173
2018-09-20,10.8173
2018-09-21,10.1867
2018-09-24,10.2352
2018-09-25,9.8472
2018-09-26,9.4688
2018-09-27,9.4106
2018-09-28,9.4106
2018-10-01,9.527
2018-10-02,9.7987
2018-10-04,9.7987
2018-10-05,9.7987
2018-10-08,9.7987
2018-10-09,9.7016
2018-10-10,9.6822
2018-10-11,9.0613
2018-10-12,9.6628
2018-10-15,9.624
2018-10-16,9.7016
2018-10-17,9.4688
2018-10-18,9.624
2018-10-19,9.3524
2018-10-22,9.2748
2018-10-23,8.6151
2018-10-24,8.6345
2018-10-25,8.8867
2018-10-26,8.8285
2018-10-29,9.1195
2018-10-30,9.4494
2018-10-31,9.527
2018-11-01,9.8472
2018-11-02,9.8472
2018-11-05,9.6822
2018-11-06,9.7016
2018-11-07,9.7016
2018-11-08,9.6822
2018-11-09,9.7016
2018-11-12,9.6434
2018-11-13,9.7016
2018-11-14,9.6822
2018-11-15,9.4882
2018-11-16,9.4494
2018-11-19,9.4882
2018-11-20,9.4494
2018-11-21,9.4688
2018-11-22,9.3524
2018-11-23,9.3912
2018-11-26,9.3912
2018-11-27,9.3912
2018-11-28,9.3718
2018-11-29,9.1972
2018-11-30,9.6628
2018-12-03,9.6046
2018-12-04,9.6046
2018-12-05,9.527
2018-12-06,9.5076
2018-12-07,9.5076
2018-12-10,9.3912
2018-12-11,9.4494
2018-12-12,9.5464
2018-12-13,9.4494
2018-12-14,9.4106
2018-12-17,9.3136
2018-12-18,9.4106
2018-12-19,9.3136
2018-12-20,9.4106
2018-12-21,9.4106
2018-12-27,9.1778
2018-12-28,9.1972
2019-01-02,9.3524
2019-01-03,9.2166
2019-01-04,9.2166
2019-01-07,9.1389
2019-01-08,9.2166
2019-01-09,9.1584
2019-01-10,9.1195
2019-01-11,9.0419
2019-01-14,8.8285
2019-01-15,8.7315
2019-01-16,8.7121
2019-01-17,8.6733
2019-01-18,8.7315
2019-01-21,8.8673
2019-01-22,8.8285
2019-01-23,8.8091
2019-01-24,8.9061
2019-01-25,8.9255
2019-01-28,9.2166
2019-01-29,9.4688
2019-01-30,9.4106
2019-01-31,9.4106
2019-02-01,9.4494
2019-02-04,9.43
2019-02-05,9.1195
2019-02-06,9.1195
2019-02-07,8.6733
2019-02-08,8.6345
2019-02-11,8.5957
2019-02-12,8.6151
2019-02-13,8.6151
2019-02-14,8.6151
2019-02-15,8.6151
2019-02-18,8.5957
2019-02-19,8.5957
2019-02-20,8.6151
2019-02-21,8.5374
2019-02-22,8.3628
2019-02-25,8.421
2019-02-26,8.4986
2019-02-27,8.4792
2019-02-28,8.4792
2019-03-01,8.5374
2019-03-04,8.5374
2019-03-05,8.324
2019-03-06,8.3822
2019-03-07,8.2658
2019-03-08,8.2464
2019-03-11,8.324
2019-03-12,8.3434
2019-03-13,8.227
2019-03-14,8.2852
2019-03-15,8.2852
2019-03-18,8.3628
2019-03-19,8.3628
2019-03-20,8.421
2019-03-21,8.4792
2019-03-22,8.2464
2019-03-25,8.1494
2019-03-26,8.13
2019-03-27,8.033
2019-03-28,8.1494
2019-03-29,8.1494
2019-04-01,8.1494
2019-04-02,8.1494
2019-04-03,8.1494
2019-04-04,8.1009
2019-04-05,8.1979
2019-04-08,8.4404
2019-04-09,8.4889
2019-04-10,8.2464
2019-04-11,8.2464
2019-04-12,8.1979
2019-04-15,8.1009
2019-04-16,8.1009
2019-04-17,8.0524
2019-04-18,8.0524
2019-04-23,8.1009
2019-04-24,8.1009
2019-04-25,8.1979
2019-04-26,8.1979
2019-04-29,8.1979
2019-04-30,8.1979
2019-05-02,8.1979
2019-05-03,8.1979
2019-05-06,7.9553
2019-05-07,7.9553
2019-05-08,8.1494
2019-05-09,8.1494
2019-05-10,8.1979
2019-05-13,8.1979
2019-05-14,8.1979
2019-05-15,8.4056
2019-05-16,8.4056
2019-05-17,8.4056
2019-05-20,8.4056
2019-05-21,8.4056
2019-05-22,8.455
2019-05-23,8.455
2019-05-24,8.3561
2019-05-27,8.2572
2019-05-28,8.3067
2019-05-29,7.9606
2019-05-30,8.0594
2019-05-31,8.0594
2019-06-03,7.7628
2019-06-04,7.7133
2019-06-05,7.7133
2019-06-06,7.2189
2019-06-07,6.9222
2019-06-11,6.9717
2019-06-12,7.0211
2019-06-13,7.0706
2019-06-14,7.2683
2019-06-17,7.2683
2019-06-18,7.2683
2019-06-19,7.2683
2019-06-20,7.2683
2019-06-21,7.2683
2019-06-24,7.0211
2019-06-25,7.0706
2019-06-26,7.0211
2019-06-27,7.1694
2019-06-28,7.1694
2019-07-01,7.1694
2019-07-02,7.12
2019-07-03,7.12
2019-07-04,7.12
2019-07-05,6.6256
2019-07-08,7.12
2019-07-09,7.4167
2019-07-10,7.5156
2019-07-11,7.6144
2019-07-12,7.9606
2019-07-15,8.1089
2019-07-16,8.1089
2019-07-17,8.1583
2019-07-18,8.1583
2019-07-19,8.1583
2019-07-22,8.1583
2019-07-23,7.9606
2019-07-24,7.9606
2019-07-25,8.2572
2019-07-26,8.2572
2019-07-29,8.2572
2019-07-30,8.3561
2019-07-31,8.3561
2019-08-01,8.3561
2019-08-02,8.3067
2019-08-05,8.3067
2019-08-06,8.2078
2019-08-07,8.2572
2019-08-08,8.2078
2019-08-09,8.3067
2019-08-12,8.3067
2019-08-13,8.2572
2019-08-14,8.2078
2019-08-15,8.2078
2019-08-16,8.2078
2019-08-19,8.2078
2019-08-20,8.1089
2019-08-21,8.1089
2019-08-22,7.8122
2019-08-23,7.8122
2019-08-26,7.8122
2019-08-27,7.8122
2019-08-28,7.8122
2019-08-29,7.8122
2019-08-30,7.9606
2019-09-02,7.8617
2019-09-03,7.8617
2019-09-04,8.01
2019-09-05,8.01
2019-09-06,7.8617
2019-09-09,7.8617
2019-09-10,7.8617
2019-09-11,7.8617
2019-09-12,7.8617
2019-09-13,7.8617
2019-09-16,7.8617
2019-09-17,7.6639
2019-09-18,7.6144
2019-09-19,7.565
2019-09-20,7.565
2019-09-23,7.565
2019-09-24,7.565
2019-09-25,8.1089
2019-09-26,8.2078
2019-09-27,8.2078
2019-09-30,8.1089
2019-10-01,8.1089
2019-10-02,7.8617
2019-10-04,7.8617
2019-10-07,7.7628
2019-10-08,7.7628
2019-10-09,7.7628
2019-10-10,7.8122
2019-10-11,7.8122
2019-10-14,7.8122
2019-10-15,7.8122
2019-10-16,7.8122
2019-10-17,7.7133
2019-10-18,7.7133
2019-10-21,7.7133
2019-10-22,7.7133
2019-10-23,7.4167
2019-10-24,7.1694
2019-10-25,7.12
2019-10-28,7.2683
2019-10-29,7.12
2019-10-30,7.0706
2019-10-31,7.0211
2019-11-01,7.0706
2019-11-04,6.9717
2019-11-05,7.0211
2019-11-06,7.0211
2019-11-07,7.3672
2019-11-08,7.4167
2019-11-11,7.7133
2019-11-12,7.5156
2019-11-13,7.4661
2019-11-14,7.4661
2019-11-15,7.4661
2019-11-18,7.4661
2019-11-19,7.4167
2019-11-20,7.0706
2019-11-21,7.1694
2019-11-22,7.1694
2019-11-25,7.4167
2019-11-26,7.4167
2019-11-27,7.565
2019-11-28,7.565
2019-11-29,7.4167
2019-12-02,7.4167
2019-12-03,7.4167
2019-12-04,7.4167
2019-12-05,7.4167
2019-12-06,7.4167
2019-12-09,7.4167
2019-12-10,7.4167
2019-12-11,7.0706
2019-12-12,7.0706
2019-12-13,7.1694
2019-12-16,7.2189
2019-12-17,7.2189
2019-12-18,7.6144
2019-12-19,7.6144
2019-12-20,7.565
2019-12-23,7.5156
2019-12-27,7.565
2019-12-30,7.565
2020-01-02,7.565
2020-01-03,7.565
2020-01-06,7.5156
2020-01-07,7.565
2020-01-08,7.565
2020-01-09,7.4167
2020-01-10,7.4661
2020-01-13,7.5156
2020-01-14,7.5156
2020-01-15,7.5156
2020-01-16,7.5156
2020-01-17,7.5156
2020-01-20,7.5156
2020-01-21,7.6639
2020-01-22,7.6639
2020-01-23,7.6639
2020-01-24,7.6144
2020-01-27,7.6639
2020-01-28,7.6144
2020-01-29,7.6144
2020-01-30,7.565
2020-01-31,7.565
2020-02-03,7.6639
2020-02-04,7.6639
2020-02-05,7.4661
2020-02-06,7.7133
2020-02-07,8.0594
2020-02-10,8.1089
2020-02-11,8.7517
2020-02-12,8.8011
2020-02-13,8.6033
2020-02-14,9.9878
2020-02-17,9.6911
2020-02-18,9.79
2020-02-19,9.8889
2020-02-20,9.6911
2020-02-21,9.6911
2020-02-24,9.6911
2020-02-25,9.4933
2020-02-26,9.3944
2020-02-27,9.2956
2020-02-28,9.4933
2020-03-02,9.3944
2020-03-03,8.8011
2020-03-04,8.8506
2020-03-05,8.9989
2020-03-06,8.9
2020-03-09,8.8011
2020-03-10,8.3561
2020-03-11,8.5044
2020-03-12,8.1089
2020-03-13,8.01
2020-03-16,7.1694
2020-03-17,7.0706
2020-03-18,7.8122
2020-03-19,7.3672
2020-03-20,7.7133
2020-03-23,7.7628
2020-03-24,7.7628
2020-03-25,7.8617
2020-03-26,7.7628
2020-03-27,7.6639
2020-03-30,7.7133
2020-03-31,7.7133
2020-04-01,7.5156
2020-04-02,7.6144
2020-04-03,7.6144
2020-04-06,7.9111
2020-04-07,8.6033
2020-04-08,8.6033
2020-04-09,8.6033
2020-04-14,8.6033
2020-04-15,8.4056
2020-04-16,8.5044
2020-04-17,8.7022
2020-04-20,8.7022
2020-04-21,8.7022
2020-04-22,8.6528
2020-04-23,8.9989
2020-04-24,9.0483
2020-04-27,8.9989
2020-04-28,9.0483
2020-04-29,8.9989
2020-04-30,9.5922
2020-05-04,9.6417
2020-05-05,9.6911
2020-05-06,9.6911
2020-05-07,9.5922
2020-05-08,9.79
2020-05-11,9.8889
2020-05-12,9.8394
2020-05-13,10.7789
2020-05-14,10.2844
2020-05-15,10.3833
2020-05-18,10.3833
2020-05-19,10.2844
2020-05-20,10.4822
2020-05-21,10.4822
2020-05-22,10.4822
2020-05-25,10.3833
2020-05-26,10.2844
2020-05-27,10.1856
2020-05-28,10.2844
2020-05-29,10.2844
2020-06-02,10.0867
2020-06-03,10.8778
2020-06-04,10.5811
2020-06-05,10.5811
2020-06-08,10.3833
2020-06-09,10.3833
2020-06-10,10.1856
2020-06-11,9.9878
2020-06-12,9.9878
2020-06-15,9.9878
2020-06-16,9.9878
2020-06-17,9.79
2020-06-18,9.6911
2020-06-19,10.1856
2020-06-22,10.1856
2020-06-23,10.1856
2020-06-24,10.1856
2020-06-25,10.0867
2020-06-26,10.1856
2020-06-29,10.1856
2020-06-30,10.1856
2020-07-01,9.8889
2020-07-02,9.8889
2020-07-03,9.8394
2020-07-06,9.79
2020-07-07,9.6911
2020-07-08,9.6911
2020-07-09,9.5428
2020-07-10,9.4439
2020-07-13,9.4933
2020-07-14,9.3944
2020-07-15,9.3944
2020-07-16,9.0978
2020-07-17,9.6911
2020-07-20,8.9
2020-07-21,9.345
2020-07-22,9.2461
2020-07-23,9.5428
2020-07-24,8.9
2020-07-27,8.9
2020-07-28,9.1967
2020-07-29,9.345
2020-07-30,9.345
2020-07-31,9.345
2020-08-03,9.4439
2020-08-04,9.345
2020-08-05,9.345
2020-08-06,9.345
2020-08-07,9.345
2020-08-10,9.345
2020-08-11,9.345
2020-08-12,9.345
2020-08-13,9.2461
2020-08-14,9.1967
2020-08-17,9.345
2020-08-18,9.3944
2020-08-19,9.1967
2020-08-20,9.1472
2020-08-21,9.1472
2020-08-24,9.1472
2020-08-25,9.1472
2020-08-26,9.1472
2020-08-27,9.0978
2020-08-28,9.0483
2020-08-31,9.0978
2020-09-01,9.1472
2020-09-02,9.3944
2020-09-03,9.3944
2020-09-04,9.1967
2020-09-07,9.1967
2020-09-08,9.1967
2020-09-09,9.1967
2020-09-10,9.1967
2020-09-11,9.0483
2020-09-14,9.0483
2020-09-15,8.9494
2020-09-16,8.9494
2020-09-17,9.3944
2020-09-18,9.3944
2020-09-21,9.0483
2020-09-22,9.0978
2020-09-23,9.0978
2020-09-24,9.0978
2020-09-25,8.9989
2020-09-28,8.9989
2020-09-29,8.9494
2020-09-30,8.9494
2020-10-01,8.8506
2020-10-02,8.8011
2020-10-05,8.9
2020-10-06,8.9
2020-10-07,8.9
2020-10-08,8.9494
2020-10-09,9.2461
2020-10-12,9.1967
2020-10-13,9.1472
2020-10-14,9.1472
2020-10-15,8.7022
2020-10-16,9.0483
2020-10-19,8.9494
2020-10-20,8.9494
2020-10-21,8.9494
2020-10-22,8.7022
2020-10-23,8.5539
2020-10-26,8.5539
2020-10-27,8.5539
2020-10-28,8.0594
2020-10-29,8.9
2020-10-30,8.8506
2020-11-02,8.8011
2020-11-03,8.7517
2020-11-04,8.7517
2020-11-05,8.7517
2020-11-06,8.7517
2020-11-09,8.7022
2020-11-10,8.6033
2020-11-11,8.7022
2020-11-12,8.7022
2020-11-13,8.7022
2020-11-16,8.7022
2020-11-17,8.7022
2020-11-18,8.7022
2020-11-19,8.8506
2020-11-20,8.9
2020-11-23,8.9
2020-11-24,8.9
2020-11-25,8.7517
2020-11-26,8.9
2020-11-27,8.9
2020-11-30,8.9
2020-12-01,8.9
2020-12-02,8.9
2020-12-03,8.8506
2020-12-04,8.8011
2020-12-07,8.8506
2020-12-08,8.8506
2020-12-09,8.8506
2020-12-10,8.8506
2020-12-11,8.8506
2020-12-14,8.7022
2020-12-15,8.7022
2020-12-16,8.8506
2020-12-17,8.455
2020-12-18,8.8506
2020-12-21,8.6033
2020-12-22,8.7022
2020-12-23,8.5044
2020-12-28,8.455
2020-12-29,8.8506
2020-12-30,8.8011
2021-01-04,8.6033
2021-01-05,8.6033
2021-01-06,8.4056
2021-01-07,8.2572
2021-01-08,8.455
2021-01-11,8.5044
2021-01-12,8.6528
2021-01-13,8.6528
2021-01-14,8.7022
2021-01-15,8.3561
2021-01-18,8.7517
2021-01-19,8.7517
2021-01-20,8.6033
2021-01-21,8.6528
2021-01-22,8.6033
2021-01-25,8.455
2021-01-26,8.455
2021-01-27,8.455
2021-01-28,8.7517
2021-01-29,8.9
2021-02-01,8.6528
2021-02-02,8.8011
2021-02-03,8.9
2021-02-04,8.7517
2021-02-05,8.9
2021-02-08,8.6528
2021-02-09,8.7022
2021-02-10,8.5539
2021-02-11,8.7022
2021-02-12,8.8011
2021-02-15,8.9494
2021-02-16,8.7517
2021-02-17,8.8011
2021-02-18,8.9494
2021-02-19,8.7517
2021-02-22,8.8506
2021-02-23,8.6033
2021-02-24,8.6033
2021-02-25,8.7517
2021-02-26,8.5539
2021-03-01,8.5044
2021-03-02,8.3561
2021-03-03,8.4056
2021-03-04,8.2572
2021-03-05,8.1089
