date,close
2018-01-02,48.268
2018-01-03,48.506
2018-01-04,51.58
2018-01-05,54.747
2018-01-08,51.957
2018-01-09,52.761
2018-01-10,52.056
2018-01-11,54.967
2018-01-12,52.833
2018-01-15,52.195
2018-01-16,56.678
2018-01-17,56.434
2018-01-18,53.66
2018-01-19,53.876
2018-01-22,55.499
2018-01-23,57.014
2018-01-24,56.056
2018-01-25,51.97
2018-01-26,51.963
2018-01-29,52.597
2018-01-30,52.441
2018-01-31,51.282
2018-02-01,51.091
2018-02-02,48.055
2018-02-05,46.464
2018-02-06,44.485
2018-02-07,46.469
2018-02-08,48.351
2018-02-09,44.662
2018-02-12,44.736
2018-02-13,44.124
2018-02-14,42.792
2018-02-15,44.282
2018-02-16,44.857
2018-02-19,46.432
2018-02-20,45.032
2018-02-21,46.283
2018-02-22,46.478
2018-02-23,46.734
2018-02-26,46.886
2018-02-27,47.069
2018-02-28,47.091
2018-03-01,47.068
2018-03-02,45.51
2018-03-05,45.316
2018-03-06,45.798
2018-03-07,44.897
2018-03-08,45.441
2018-03-09,45.81
2018-03-12,46.673
2018-03-13,47.113
2018-03-14,47.168
2018-03-15,47.068
2018-03-16,47.52
2018-03-19,46.806
2018-03-20,45.455
2018-03-21,46.093
2018-03-22,47.815
2018-03-23,45.801
2018-03-26,45.832
2018-03-27,46.453
2018-03-28,45.244
2018-03-29,44.994
2018-04-03,45.332
2018-04-04,44.569
2018-04-05,44.158
2018-04-06,44.162
2018-04-09,44.006
2018-04-10,46.201
2018-04-11,43.944
2018-04-12,44.005
2018-04-13,44.326
2018-04-16,44.535
2018-04-17,44.303
2018-04-18,45.046
2018-04-19,44.771
2018-04-20,44.609
2018-04-23,43.759
2018-04-24,43.942
2018-04-25,44.257
2018-04-26,43.641
2018-04-27,43.25
2018-04-30,45.987
2018-05-02,43.857
2018-05-03,43.685
2018-05-04,43.915
2018-05-07,44.172
2018-05-08,44.877
2018-05-09,45.149
2018-05-10,44.819
2018-05-11,45.254
2018-05-14,45.127
2018-05-15,44.434
2018-05-16,44.642
2018-05-17,44.861
2018-05-18,44.842
2018-05-22,45.957
2018-05-23,46.391
2018-05-24,45.201
2018-05-25,44.719
2018-05-28,44.714
2018-05-29,45.192
2018-05-30,44.021
2018-05-31,43.568
2018-06-01,43.593
2018-06-04,43.831
2018-06-05,43.643
2018-06-06,43.486
2018-06-07,43.178
2018-06-08,45.904
2018-06-11,43.6
2018-06-12,43.4
2018-06-13,43.121
2018-06-14,42.018
2018-06-15,41.836
2018-06-18,41.031
2018-06-19,41.029
2018-06-20,40.986
2018-06-21,40.544
2018-06-22,40.312
2018-06-25,39.884
2018-06-26,39.681
2018-06-27,39.15
2018-06-28,39.778
2018-06-29,38.787
2018-07-02,38.255
2018-07-03,38.698
2018-07-04,37.502
2018-07-05,36.706
2018-07-06,37.082
2018-07-09,37.306
2018-07-10,38.561
2018-07-11,37.581
2018-07-12,37.407
2018-07-13,37.712
2018-07-16,37.477
2018-07-17,37.131
2018-07-18,37.387
2018-07-19,38.351
2018-07-20,37.334
