date,close
2018-01-02,3.9628
2018-01-03,3.9537
2018-01-04,3.9537
2018-01-05,3.9537
2018-01-08,3.9168
2018-01-09,3.8062
2018-01-10,3.7786
2018-01-11,3.7786
2018-01-12,3.7786
2018-01-15,3.7601
2018-01-16,3.7325
2018-01-17,3.7325
2018-01-18,3.7232
2018-01-19,3.7417
2018-01-22,3.7601
2018-01-23,3.7417
2018-01-24,3.6864
2018-01-25,3.7141
2018-01-26,3.7509
2018-01-29,3.6864
2018-01-30,3.7509
2018-01-31,3.7325
2018-02-01,3.6864
2018-02-02,3.6034
2018-02-05,3.5389
2018-02-06,3.4837
2018-02-07,3.6218
2018-02-08,3.5021
2018-02-09,3.4099
2018-02-12,3.4928
2018-02-13,3.4928
2018-02-14,3.5021
2018-02-15,3.5666
2018-02-16,3.456
2018-02-19,3.5297
2018-02-20,3.6034
2018-02-21,3.6311
2018-02-22,3.6403
2018-02-23,3.6403
2018-02-26,3.5851
2018-02-27,3.668
2018-02-28,3.6772
2018-03-01,3.6772
2018-03-02,3.5113
2018-03-05,3.6496
2018-03-06,3.668
2018-03-07,3.6403
2018-03-08,3.6587
2018-03-09,3.668
2018-03-12,3.6956
2018-03-13,3.6864
2018-03-14,3.668
2018-03-15,3.7325
2018-03-16,3.8246
2018-03-19,3.8799
2018-03-20,3.8707
2018-03-21,3.8707
2018-03-22,3.7786
2018-03-23,3.6864
2018-03-26,3.6403
2018-03-27,3.668
2018-03-28,3.668
2018-03-29,3.668
2018-04-03,3.6587
2018-04-04,3.6218
2018-04-05,3.668
2018-04-06,3.6403
2018-04-09,3.6496
2018-04-10,3.6864
2018-04-11,3.6218
2018-04-12,3.6496
2018-04-13,3.6496
2018-04-16,3.6496
2018-04-17,3.6496
2018-04-18,3.6864
2018-04-19,3.668
2018-04-20,3.6772
2018-04-23,3.6496
2018-04-24,3.6496
2018-04-25,3.6496
2018-04-26,3.6864
2018-04-27,3.5942
2018-04-30,3.5942
2018-05-02,3.5942
2018-05-03,3.5942
2018-05-04,3.5851
2018-05-07,3.5942
2018-05-08,3.5851
2018-05-09,3.6403
2018-05-10,3.7048
2018-05-11,3.7786
2018-05-14,3.8707
2018-05-15,3.8707
2018-05-16,3.8615
2018-05-17,3.8431
2018-05-18,3.9168
2018-05-22,4.0735
2018-05-23,4.3683
2018-05-24,4.35
2018-05-25,4.3683
2018-05-28,4.2855
2018-05-29,4.3131
2018-05-30,4.3131
2018-05-31,4.3315
2018-06-01,4.35
2018-06-04,4.3683
2018-06-05,4.3131
2018-06-06,4.3223
2018-06-07,4.2578
2018-06-08,4.2578
2018-06-11,4.2393
2018-06-12,4.0551
2018-06-13,4.1472
2018-06-14,4.1748
2018-06-15,4.1196
2018-06-18,4.3131
2018-06-19,4.2025
2018-06-20,4.1656
2018-06-21,4.1287
2018-06-22,4.1103
2018-06-25,4.1196
2018-06-26,4.1287
2018-06-27,4.1564
2018-06-28,4.1196
2018-06-29,4.1011
2018-07-02,4.1287
2018-07-03,4.1287
2018-07-04,4.138
2018-07-05,4.2163
2018-07-06,4.2256
2018-07-09,4.1287
2018-07-10,4.1472
2018-07-11,4.0919
2018-07-12,4.1564
2018-07-13,4.1011
2018-07-16,4.1472
2018-07-17,4.0827
2018-07-18,4.0827
2018-07-19,4.0551
2018-07-20,4.0735
2018-07-23,4.0366
2018-07-24,3.9906
2018-07-25,3.9628
2018-07-26,3.9628
2018-07-27,3.9444
2018-07-30,4.009
2018-07-31,4.02
2018-08-01,4.0569
2018-08-02,3.983
2018-08-03,3.946
2018-08-06,3.9091
2018-08-07,3.8813
2018-08-08,3.8721
2018-08-09,3.8721
2018-08-10,3.8351
2018-08-13,3.8074
2018-08-14,3.8074
2018-08-15,3.7889
2018-08-16,3.7797
2018-08-17,3.7982
2018-08-20,3.8074
2018-08-21,3.9275
2018-08-22,3.946
2018-08-23,3.9553
2018-08-24,3.9553
2018-08-27,3.9553
2018-08-28,3.9275
2018-08-29,3.8628
2018-08-30,3.7982
2018-08-31,3.7888
2018-09-03,3.7982
2018-09-04,3.7982
2018-09-05,3.7888
