date,close
2018-03-07,1.1756
2018-03-08,1.1991
2018-03-09,1.207
2018-03-12,1.2109
2018-03-13,1.2266
2018-03-14,1.2266
2018-03-15,1.2266
2018-03-16,1.2266
2018-03-19,1.2579
2018-03-20,1.2031
2018-03-21,1.2031
2018-03-22,1.4068
2018-03-23,1.3677
2018-03-26,1.3677
2018-03-27,1.3677
2018-03-28,1.3677
2018-03-29,1.3677
2018-04-03,1.3755
2018-04-04,1.3755
2018-04-05,1.3755
2018-04-06,1.399
2018-04-09,1.399
2018-04-10,1.3716
2018-04-11,1.399
2018-04-12,1.399
2018-04-13,1.399
2018-04-16,1.399
2018-04-17,1.399
2018-04-18,1.399
2018-04-19,1.399
2018-04-20,1.399
2018-04-23,1.399
2018-04-24,1.399
2018-04-25,1.399
2018-04-26,1.399
2018-04-27,1.4304
2018-04-30,1.4343
2018-05-02,1.4343
2018-05-03,1.4343
2018-05-04,1.4343
2018-05-07,1.4068
2018-05-08,1.446
2018-05-09,1.446
2018-05-10,1.446
2018-05-11,1.446
2018-05-14,1.4264
2018-05-15,1.4617
2018-05-16,1.4617
2018-05-17,1.4617
2018-05-18,1.4617
2018-05-22,1.4539
2018-05-23,1.4539
2018-05-24,1.4539
2018-05-25,1.4539
2018-05-28,1.4539
2018-05-29,1.4539
2018-05-30,1.4225
2018-05-31,1.4225
2018-06-01,1.4225
2018-06-04,1.4147
2018-06-05,1.4147
2018-06-06,1.3794
2018-06-07,1.3716
2018-06-08,1.3716
2018-06-11,1.4068
2018-06-12,1.3677
2018-06-13,1.3716
2018-06-14,1.3716
2018-06-15,1.3716
2018-06-18,1.3716
2018-06-19,1.3716
2018-06-20,1.3716
2018-06-21,1.3716
2018-06-22,1.3716
2018-06-25,1.3637
2018-06-26,1.3324
2018-06-27,1.3324
2018-06-28,1.3324
2018-06-29,1.3324
2018-07-02,1.3441
2018-07-03,1.3441
2018-07-04,1.3441
2018-07-05,1.3951
2018-07-06,1.3324
2018-07-09,1.3755
2018-07-10,1.3324
2018-07-11,1.3324
2018-07-12,1.3441
2018-07-13,1.3441
2018-07-16,1.3441
2018-07-17,1.3441
2018-07-18,1.3441
2018-07-19,1.3441
2018-07-20,1.3441
2018-07-23,1.3324
2018-07-24,1.3324
2018-07-25,1.3324
2018-07-26,1.2854
2018-07-27,1.2854
2018-07-30,1.3677
2018-07-31,1.3716
2018-08-01,1.3716
2018-08-02,1.3716
2018-08-03,1.3716
2018-08-06,1.3755
2018-08-07,1.3755
2018-08-08,1.3755
2018-08-09,1.3833
2018-08-10,1.3755
2018-08-13,1.3598
2018-08-14,1.3794
2018-08-15,1.3755
2018-08-16,1.3755
2018-08-17,1.3755
2018-08-20,1.3872
2018-08-21,1.3872
2018-08-22,1.3755
2018-08-23,1.3755
2018-08-24,1.3755
2018-08-27,1.3755
2018-08-28,1.3089
2018-08-29,1.3324
2018-08-30,1.3324
2018-08-31,1.3324
2018-09-03,1.3148
2018-09-04,1.3148
2018-09-05,1.3148
2018-09-06,1.3148
2018-09-07,1.3148
2018-09-10,1.301
2018-09-11,1.2971
2018-09-12,1.2971
2018-09-13,1.2971
2018-09-14,1.2971
2018-09-17,1.2971
2018-09-18,1.2971
2018-09-19,1.2971
2018-09-20,1.2971
2018-09-21,1.2814
2018-09-24,1.2814
2018-09-25,1.2814
2018-09-26,1.2814
2018-09-27,1.2814
2018-09-28,1.2814
2018-10-01,1.301
2018-10-02,1.301
2018-10-04,1.301
2018-10-05,1.301
2018-10-08,1.301
2018-10-09,1.301
2018-10-10,1.301
2018-10-11,1.301
2018-10-12,1.301
2018-10-15,1.301
2018-10-16,1.301
2018-10-17,1.2971
2018-10-18,1.2971
2018-10-19,1.301
2018-10-22,1.301
2018-10-23,1.301
2018-10-24,1.301
2018-10-25,1.301
2018-10-26,1.301
2018-10-29,1.301
2018-10-30,1.301
2018-10-31,1.301
2018-11-01,1.301
2018-11-02,1.301
2018-11-05,1.301
2018-11-06,1.301
2018-11-07,1.301
2018-11-08,1.301
2018-11-09,1.301
